District,year,month,mean
Koderma,2018,7,25.125462465298668
Pakur,2018,7,
Sahibganj,2018,7,24.871634690865715
Dumka,2018,7,24.111376344086036
Gumla,2018,7,20.98978099780863
Jamtara,2018,7,23.809302308466034
Latehar,2018,7,24.445268457398054
Palamu,2018,7,26.16738773349576
Pashchim Singhbhum,2018,7,23.05988411268211
Seraikela_Kharsawan,2018,7,24.548506260001925
Simdega,2018,7,22.401991477108535
Deoghar,2018,7,24.454338159381948
Godda,2018,7,25.294268588794072
Lohardaga,2018,7,20.374171407379706
Ranchi,2018,7,21.883705622299143
Dhanbad,2018,7,
Purba Singhbhum,2018,8,24.693268173415277
Bokaro,2018,8,23.72468052321004
Chatra,2018,8,24.2792748155889
Garhwa,2018,8,22.645294201588758
Giridih,2018,8,25.217364061882662
Hazaribag,2018,8,24.63027408648332
Koderma,2018,8,24.138648006610214
Pakur,2018,8,25.953744540868865
Sahibganj,2018,8,25.94862976779076
Dumka,2018,8,25.688200177040468
Gumla,2018,8,21.695158119622178
Jamtara,2018,8,25.216801187639195
Latehar,2018,8,24.43278726952182
Palamu,2018,8,25.231618633778535
Pashchim Singhbhum,2018,8,22.575300330164296
Seraikela_Kharsawan,2018,8,25.209363050720057
Simdega,2018,8,22.305507102300894
Deoghar,2018,8,25.641434496649843
Godda,2018,8,25.948753974189703
Lohardaga,2018,8,22.138380731477802
Ranchi,2018,8,23.19200829913208
Dhanbad,2018,8,24.511658116829423
Purba Singhbhum,2018,9,24.19243897164786
Bokaro,2018,9,23.16523743288194
Chatra,2018,9,22.590206472168525
Garhwa,2018,9,22.705627853232862
Giridih,2018,9,23.391506898127567
Hazaribag,2018,9,22.418363657137935
Koderma,2018,9,23.140962366819405
Pakur,2018,9,24.622629634992837
Sahibganj,2018,9,24.587188984459505
Dumka,2018,9,24.028256257565076
Gumla,2018,9,20.98781122095255
Jamtara,2018,9,24.290203432283487
Latehar,2018,9,21.610781667781385
Palamu,2018,9,23.046466478452306
Pashchim Singhbhum,2018,9,22.791035827021954
Seraikela_Kharsawan,2018,9,23.70268633467392
Simdega,2018,9,22.556964796531982
Deoghar,2018,9,23.715172777278145
Godda,2018,9,24.204847627371016
Lohardaga,2018,9,20.546796787259808
Ranchi,2018,9,21.801509245014227
Dhanbad,2018,9,23.725800874110924
Purba Singhbhum,2018,10,20.593080301559016
Bokaro,2018,10,19.237355616738725
Chatra,2018,10,18.306187708751466
Garhwa,2018,10,19.15636280146005
Giridih,2018,10,19.03199986468447
Hazaribag,2018,10,18.284909864293212
Koderma,2018,10,19.055523241388936
Pakur,2018,10,20.89468332971318
Sahibganj,2018,10,21.269025298648987
Dumka,2018,10,20.259321566069254
Gumla,2018,10,17.343131973834392
Jamtara,2018,10,20.038571865370823
Latehar,2018,10,17.990211009579397
Palamu,2018,10,19.354629044050338
Pashchim Singhbhum,2018,10,19.263269407654974
Seraikela_Kharsawan,2018,10,20.12040688283082
Simdega,2018,10,19.30921762043067
Deoghar,2018,10,19.693034942698347
Godda,2018,10,20.744665322287524
Lohardaga,2018,10,16.945450475296774
Ranchi,2018,10,17.791855913330483
Dhanbad,2018,10,19.54570885251521
Purba Singhbhum,2018,11,17.857354901945023
Bokaro,2018,11,16.317596344790662
Chatra,2018,11,14.669802466478831
Garhwa,2018,11,15.400711322810688
Giridih,2018,11,15.841446893973146
Hazaribag,2018,11,15.018638112514738
Koderma,2018,11,15.408226255894936
Pakur,2018,11,16.95801740990275
Sahibganj,2018,11,16.99105082424222
Dumka,2018,11,16.69569522320975
Gumla,2018,11,14.667355287778147
Jamtara,2018,11,16.67034654952913
Latehar,2018,11,14.68096370419539
Palamu,2018,11,15.517564525488895
Pashchim Singhbhum,2018,11,16.812922595090097
Seraikela_Kharsawan,2018,11,17.39596553206257
Simdega,2018,11,17.32794596367472
Deoghar,2018,11,16.1906891364586
Godda,2018,11,16.473101256720575
Lohardaga,2018,11,13.758187067057348
Ranchi,2018,11,15.057079960692784
Dhanbad,2018,11,16.715603410746414
Purba Singhbhum,2018,12,12.813219733295204
Bokaro,2018,12,11.08671143280723
Chatra,2018,12,9.209015333011644
Garhwa,2018,12,9.933065334427361
Giridih,2018,12,10.33239153921484
Hazaribag,2018,12,9.689132791108255
Koderma,2018,12,10.013523653414715
Pakur,2018,12,12.103430105023001
Sahibganj,2018,12,12.491036225772522
Dumka,2018,12,11.675672297029791
Gumla,2018,12,9.98465973488163
Jamtara,2018,12,11.665072265362465
Latehar,2018,12,9.487277789512362
Palamu,2018,12,9.993987763137724
Pashchim Singhbhum,2018,12,12.204593489870026
Seraikela_Kharsawan,2018,12,12.612430788880692
