District,year,month,mean
Simdega,2014,9,0.36589729522299624
Deoghar,2014,9,0.626698860506197
Godda,2014,9,0.05885982047274766
Lohardaga,2014,9,0.16143578057611377
Ranchi,2014,9,0.67348732673876
Dhanbad,2014,9,2.702095019831503
Purba Singhbhum,2014,10,0.7605992600494423
Bokaro,2014,10,1.715725073420812
Chatra,2014,10,0.20808348673575602
Garhwa,2014,10,0.8381207139434216
Giridih,2014,10,0.34268293239369246
Hazaribag,2014,10,1.5183794572163998
Koderma,2014,10,0.1380721633904371
Pakur,2014,10,0.21476664407774362
Sahibganj,2014,10,4.147931899348308
Dumka,2014,10,1.138630780447704
Gumla,2014,10,0.334136357983886
Jamtara,2014,10,1.6430831635281806
Latehar,2014,10,0.2568151738196463
Palamu,2014,10,0.947653887134547
Pashchim Singhbhum,2014,10,0.22587548992326348
Seraikela_Kharsawan,2014,10,3.0702861677626503
Simdega,2014,10,0.426631670874482
Deoghar,2014,10,0.2913837920893033
Godda,2014,10,0.14827727262618765
Lohardaga,2014,10,0.2950962241234626
Ranchi,2014,10,0.5939437411939683
Dhanbad,2014,10,2.314315960468594
Purba Singhbhum,2014,11,0.6042682937426201
Bokaro,2014,11,1.739911979383738
Chatra,2014,11,0.18164689612112864
Garhwa,2014,11,0.51044163525476
Giridih,2014,11,0.33986031148504603
Hazaribag,2014,11,1.4824051640847975
Koderma,2014,11,0.19834502987317523
Pakur,2014,11,0.19151335278730838
Sahibganj,2014,11,3.5398836004848873
Dumka,2014,11,0.6728926083575238
Gumla,2014,11,0.2394204024475869
Jamtara,2014,11,1.581157781904436
Latehar,2014,11,0.15716146012959153
Palamu,2014,11,0.5434996479204399
Pashchim Singhbhum,2014,11,0.21478657472990942
Seraikela_Kharsawan,2014,11,3.1055375087698875
Simdega,2014,11,0.34579377399286654
Deoghar,2014,11,0.3146102854159239
Godda,2014,11,0.16102033295203746
Lohardaga,2014,11,0.2572925455296806
Ranchi,2014,11,0.5123961206746117
Dhanbad,2014,11,2.1505814067782327
Purba Singhbhum,2014,12,0.5490047051621066
Bokaro,2014,12,1.6065089506142478
Chatra,2014,12,0.17098277793117225
Garhwa,2014,12,0.38820958180726894
Giridih,2014,12,0.30309240377067354
Hazaribag,2014,12,1.3905787746930016
Koderma,2014,12,0.15891690745614165
Pakur,2014,12,0.23313436550146527
Sahibganj,2014,12,3.3250007266446024
Dumka,2014,12,0.7601430788671888
Gumla,2014,12,0.20503178364725957
Jamtara,2014,12,1.4780945017324283
Latehar,2014,12,0.12666064445719333
Palamu,2014,12,0.42968693535710095
Pashchim Singhbhum,2014,12,0.13901544191559354
Seraikela_Kharsawan,2014,12,2.9561458472015025
Simdega,2014,12,0.31495088846634045
Deoghar,2014,12,0.281669075218111
Godda,2014,12,0.16771071694914635
Lohardaga,2014,12,0.24091095147237498
Ranchi,2014,12,0.47011419196744947
Dhanbad,2014,12,2.0398106790265675
Purba Singhbhum,2015,1,0.3765758431244673
Bokaro,2015,1,1.5266650204104657
Chatra,2015,1,0.05420696386865249
Garhwa,2015,1,0.335188769861249
Giridih,2015,1,0.17872210808504266
Hazaribag,2015,1,0.9620323158874028
Koderma,2015,1,0.05796750156374259
Pakur,2015,1,0.10400041528400297
Sahibganj,2015,1,1.6957269374950807
Dumka,2015,1,0.47752070744553854
Gumla,2015,1,0.12192448936787496
Jamtara,2015,1,1.301010612188174
Latehar,2015,1,0.05583766643765097
Palamu,2015,1,0.059402453856587684
Pashchim Singhbhum,2015,1,0.1474870672197296
Seraikela_Kharsawan,2015,1,2.929777007645664
Simdega,2015,1,0.1984174847684728
Deoghar,2015,1,0.19911962521316737
Godda,2015,1,0.029524556635414624
Lohardaga,2015,1,0.14255821985655204
Ranchi,2015,1,0.43723825144996875
Dhanbad,2015,1,1.726272991489015
Purba Singhbhum,2015,2,0.28079803690110133
Bokaro,2015,2,1.4432411415847874
Chatra,2015,2,0.10056190420573442
Garhwa,2015,2,0.39773351192934425
Giridih,2015,2,0.12019632394617748
Hazaribag,2015,2,0.9515364377531824
Koderma,2015,2,0.05948789166185117
Pakur,2015,2,0.10155604572729311
Sahibganj,2015,2,2.9114843281920164
Dumka,2015,2,0.5477543168266774
Gumla,2015,2,0.1376610761373649
Jamtara,2015,2,1.212671725075177
Latehar,2015,2,0.08003772231069375
Palamu,2015,2,0.2730150466586028
Pashchim Singhbhum,2015,2,0.09973247271906842
Seraikela_Kharsawan,2015,2,2.5489178728476434
Simdega,2015,2,0.2548981708096106
Deoghar,2015,2,0.15189930407851882
Godda,2015,2,0.10546126120256213
Lohardaga,2015,2,0.1727463747915867
Ranchi,2015,2,0.3694476282418556
Dhanbad,2015,2,1.3638965984654043
Purba Singhbhum,2015,3,0.4541037346899612
Bokaro,2015,3,1.5201294337408362
Chatra,2015,3,0.0926644059638204
Garhwa,2015,3,0.49774618119585873
Giridih,2015,3,0.24440362944196092
Hazaribag,2015,3,1.1388823158700523
Koderma,2015,3,0.12550096207041067
Pakur,2015,3,0.12570429707367847
Sahibganj,2015,3,3.235217753040373
Dumka,2015,3,0.5654340160904066
Gumla,2015,3,0.11236780579025664
Jamtara,2015,3,1.1851403796122284
Latehar,2015,3,0.06747361564188374
Palamu,2015,3,0.3105817809247801
Pashchim Singhbhum,2015,3,0.13373038714727237
Seraikela_Kharsawan,2015,3,2.8809547885641815
Simdega,2015,3,0.21604999576761222
Deoghar,2015,3,0.1809170084630227
Godda,2015,3,0.13055087672950483
Lohardaga,2015,3,0.17817038085069456
Ranchi,2015,3,0.4270438658391576
Dhanbad,2015,3,1.4941474387022848
Purba Singhbhum,2015,4,0.046695673980421175
Bokaro,2015,4,1.052447048858748
Chatra,2015,4,0.055508922742650305
Garhwa,2015,4,0.4947091338374751
Giridih,2015,4,0.06293965846604906
Hazaribag,2015,4,0.6670593064472836
Koderma,2015,4,0.025226291233476857
Pakur,2015,4,0.0644571959242171
Sahibganj,2015,4,3.03450988039977
Dumka,2015,4,0.47890704277989843
Gumla,2015,4,0.1387780371317656
Jamtara,2015,4,0.9546684244623158
Latehar,2015,4,0.059218482830972245
Palamu,2015,4,0.27635451813352624
Pashchim Singhbhum,2015,4,0.030882610626328338
Seraikela_Kharsawan,2015,4,1.8453081681288677
Simdega,2015,4,0.1662780118211987
Deoghar,2015,4,0.013430976790377552
Godda,2015,4,0.10518279741695452
Lohardaga,2015,4,0.1830099822165652
Ranchi,2015,4,0.24427740276954274
Dhanbad,2015,4,0.7783312311814506
Purba Singhbhum,2015,5,0.07630102863939114
Bokaro,2015,5,1.2759661532639857
Chatra,2015,5,0.012896644917079652
Garhwa,2015,5,0.21735402188752442
Giridih,2015,5,0.19551868619041815
Hazaribag,2015,5,0.820499043732792
Koderma,2015,5,0.0544978499994153
Pakur,2015,5,0.025132302448629226
Sahibganj,2015,5,2.320421292697885
Dumka,2015,5,0.46051869294105696
Gumla,2015,5,0.05556149194955332
Jamtara,2015,5,0.9273103406375558
Latehar,2015,5,0.010444317215172059
Palamu,2015,5,0.09678856533604373
Pashchim Singhbhum,2015,5,0.08076285783714741
Seraikela_Kharsawan,2015,5,2.1069296370896105
Simdega,2015,5,0.07847767318466253
Deoghar,2015,5,0.12048764728031133
Godda,2015,5,0.004714542641926758
Lohardaga,2015,5,0.07922336122696937
Ranchi,2015,5,0.3228270888534533
Dhanbad,2015,5,0.7365645793899573
Purba Singhbhum,2015,6,0.1688110079925655
Bokaro,2015,6,1.2901051230153313
Chatra,2015,6,0.03223508543464796
Garhwa,2015,6,0.50760693189423
Giridih,2015,6,0.09806010261776466
Hazaribag,2015,6,0.6658384859193528
Koderma,2015,6,0.03415160241682408
Pakur,2015,6,0.06824849533101915
Sahibganj,2015,6,2.825250427628249
Dumka,2015,6,0.4843774722943015
Gumla,2015,6,0.0803935476252974
Jamtara,2015,6,0.8086732584513483
Latehar,2015,6,0.029355421840654542
Palamu,2015,6,0.4052691946876948
Pashchim Singhbhum,2015,6,0.11863948783595384
Seraikela_Kharsawan,2015,6,1.7505224842961893
Simdega,2015,6,0.15322265289201717
Deoghar,2015,6,0.15150081482133665
Godda,2015,6,0.024273708102003525
Lohardaga,2015,6,0.07149826168823997
Ranchi,2015,6,0.28852026711110423
Dhanbad,2015,6,0.7672435625872798
Purba Singhbhum,2015,7,0.28292829811720765
Bokaro,2015,7,0.9456403904390572
Chatra,2015,7,0.10862927139379061
Garhwa,2015,7,0.7557159045538977
Giridih,2015,7,0.21441522913266312
Hazaribag,2015,7,0.618063396629566
Koderma,2015,7,0.11778732129121676
Pakur,2015,7,0.8082577413265737
Sahibganj,2015,7,4.311990494602139
Dumka,2015,7,1.406576118690259
Gumla,2015,7,0.22149825558288463
Jamtara,2015,7,1.5658244826980712
Latehar,2015,7,0.13127201435535926
Palamu,2015,7,0.8189748618146667
Pashchim Singhbhum,2015,7,0.020378962820139963
Seraikela_Kharsawan,2015,7,1.7434599665563197
Simdega,2015,7,0.3380797803448821
Deoghar,2015,7,0.6074137118799746
Godda,2015,7,0.09975773124443754
Lohardaga,2015,7,0.22553767036557026
Ranchi,2015,7,0.23840813293894136
Dhanbad,2015,7,1.2456215014344618
Purba Singhbhum,2015,8,0.7181644711297489
Bokaro,2015,8,1.6640353192300688
Chatra,2015,8,0.17813783540496508
Garhwa,2015,8,0.22227578601721323
Giridih,2015,8,0.3535052118061649
Hazaribag,2015,8,1.1173802951786476
Koderma,2015,8,0.0813112553995455
Pakur,2015,8,0.17130729220478766
Sahibganj,2015,8,1.9292159397224393
Dumka,2015,8,1.1541198815431142
Gumla,2015,8,0.10002504351097881
Jamtara,2015,8,2.0405202795107256
Latehar,2015,8,0.10807682753904939
Palamu,2015,8,0.33333385004925736
Pashchim Singhbhum,2015,8,0.04079888043634339
Seraikela_Kharsawan,2015,8,2.0950684480781594
Simdega,2015,8,0.04947350192536647
Deoghar,2015,8,0.4853390594901679
Godda,2015,8,0.10931438650566082
Lohardaga,2015,8,0.06251303952971786
Ranchi,2015,8,0.3790474791191509
Dhanbad,2015,8,2.7401452690795596
Purba Singhbhum,2015,9,0.21303917623718033
Bokaro,2015,9,1.4565939217048511
Chatra,2015,9,0.15900509756401598
Garhwa,2015,9,0.8652313494397973
Giridih,2015,9,0.2296026075933285
Hazaribag,2015,9,1.2081475459075652
Koderma,2015,9,0.12551135748688685
Pakur,2015,9,0.36690263474955204
Sahibganj,2015,9,4.3177000933749135
Dumka,2015,9,1.5171842313632742
Gumla,2015,9,0.24859308174933442
Jamtara,2015,9,1.609091329178418
Latehar,2015,9,0.20264939768694085
Palamu,2015,9,0.9208904959465457
Pashchim Singhbhum,2015,9,0.14700890201305888
Seraikela_Kharsawan,2015,9,2.470448110564821
