District,year,month,mean
Simdega,2018,1,0.028286665089405024
Deoghar,2018,1,0.04041988666302546
Godda,2018,1,0.04550174693740425
Lohardaga,2018,1,0.026572163873312005
Ranchi,2018,1,0.03609313705230793
Dhanbad,2018,1,0.03405866570901004
Purba Singhbhum,2018,2,0.025444201267010053
Bokaro,2018,2,0.026563749967279643
Chatra,2018,2,0.02756025210579002
Garhwa,2018,2,0.034539509661512
Giridih,2018,2,0.027454877954282544
Hazaribag,2018,2,0.025033324099339845
Koderma,2018,2,0.031311422254661145
Pakur,2018,2,0.03844383313805652
Sahibganj,2018,2,0.0335245470688722
Dumka,2018,2,0.027235059061066644
Gumla,2018,2,0.02604624886733213
Jamtara,2018,2,0.03224674495604026
Latehar,2018,2,0.027055249724497757
Palamu,2018,2,0.030329253097586682
Pashchim Singhbhum,2018,2,0.02181712184217293
Seraikela_Kharsawan,2018,2,0.02423328438288294
Simdega,2018,2,0.027042029269311055
Deoghar,2018,2,0.02586127908203383
Godda,2018,2,0.031731758185838406
Lohardaga,2018,2,0.02620243497955742
Ranchi,2018,2,0.024804406469212687
Dhanbad,2018,2,0.027869816008683216
Purba Singhbhum,2018,3,0.022019019563916543
Bokaro,2018,3,0.02397748974237928
Chatra,2018,3,0.025509887717962042
Garhwa,2018,3,0.024692856994993163
Giridih,2018,3,0.021460560747164802
Hazaribag,2018,3,0.022950057720472386
Koderma,2018,3,0.023500611169952924
Pakur,2018,3,0.027630892848987162
Sahibganj,2018,3,0.026608898922431252
Dumka,2018,3,0.021285926011225285
Gumla,2018,3,0.023149442664115415
Jamtara,2018,3,0.024526579925960298
Latehar,2018,3,0.02378724348507065
Palamu,2018,3,0.02456953537905799
Pashchim Singhbhum,2018,3,0.02045159749163453
Seraikela_Kharsawan,2018,3,0.021518709564539263
Simdega,2018,3,0.02431439718011329
Deoghar,2018,3,0.021124775451105093
Godda,2018,3,0.024765889042080193
Lohardaga,2018,3,0.022298511031426885
Ranchi,2018,3,0.02096883505132995
Dhanbad,2018,3,0.024344162354127646
Purba Singhbhum,2018,4,0.07206505677280718
Bokaro,2018,4,0.030313572005159082
Chatra,2018,4,0.0264811678963824
Garhwa,2018,4,0.02354219752991352
Giridih,2018,4,0.027157702958918305
Hazaribag,2018,4,0.027246421979691283
Koderma,2018,4,0.02525703685954937
Pakur,2018,4,0.057474575656854265
Sahibganj,2018,4,0.06265190735886722
Dumka,2018,4,0.04502869317653915
Gumla,2018,4,0.031227493627186548
Jamtara,2018,4,0.051622197918867435
Latehar,2018,4,0.027949046954590134
Palamu,2018,4,0.024425848404140367
Pashchim Singhbhum,2018,4,0.057096769366850396
Seraikela_Kharsawan,2018,4,0.048284086858904035
Simdega,2018,4,0.03915158173659882
Deoghar,2018,4,0.035352912324948804
Godda,2018,4,0.055594680675716865
Lohardaga,2018,4,0.029356969448938338
Ranchi,2018,4,0.037503280072825974
Dhanbad,2018,4,0.039528089207985
Purba Singhbhum,2018,5,0.059789943723247925
Bokaro,2018,5,0.03774932412998831
Chatra,2018,5,0.03219764807500223
Garhwa,2018,5,0.027781002443608517
Giridih,2018,5,0.04051410183049456
Hazaribag,2018,5,0.0332311589734886
Koderma,2018,5,0.03422874961020234
Pakur,2018,5,0.17599146271013286
Sahibganj,2018,5,0.192296106726978
Dumka,2018,5,0.10979178768243748
Gumla,2018,5,0.04648431977944312
Jamtara,2018,5,0.06745727481928636
Latehar,2018,5,0.034795192526298646
Palamu,2018,5,0.027908030086644622
Pashchim Singhbhum,2018,5,0.08128198574065973
Seraikela_Kharsawan,2018,5,0.04071620186822951
Simdega,2018,5,0.047565514618398155
Deoghar,2018,5,0.08164803326860616
Godda,2018,5,0.13088043100215155
Lohardaga,2018,5,0.04107794489415641
Ranchi,2018,5,0.04045619084270241
Dhanbad,2018,5,0.03280083640577207
Purba Singhbhum,2018,6,0.09882491051205379
Bokaro,2018,6,0.11009905805363993
Chatra,2018,6,0.0743904245168473
Garhwa,2018,6,0.053181628544498726
Giridih,2018,6,0.09751433372124019
Hazaribag,2018,6,0.09594219325886666
Koderma,2018,6,0.087532544069177
Pakur,2018,6,0.16123956202247364
Sahibganj,2018,6,0.17364019829267233
Dumka,2018,6,0.1287965035593984
Gumla,2018,6,0.10820637294506907
Jamtara,2018,6,0.11585564872185984
Latehar,2018,6,0.07457289559706323
Palamu,2018,6,0.0478589070170481
Pashchim Singhbhum,2018,6,0.1124611725987003
Seraikela_Kharsawan,2018,6,0.09068367095319341
Simdega,2018,6,0.11240569740066084
Deoghar,2018,6,0.11302375561023272
Godda,2018,6,0.11438630754660323
Lohardaga,2018,6,0.0925393503567819
Ranchi,2018,6,0.09977205614146474
Dhanbad,2018,6,0.07699848809224268
Purba Singhbhum,2018,7,0.2331285673469614
Bokaro,2018,7,0.2316606124686529
Chatra,2018,7,0.1714437893995577
Garhwa,2018,7,0.17066407467762315
Giridih,2018,7,0.1925911496042475
Hazaribag,2018,7,0.20676087235759566
Koderma,2018,7,0.16619377628499252
Pakur,2018,7,0.23533005713109842
Sahibganj,2018,7,0.23424822840812012
Dumka,2018,7,0.2232675681158803
Gumla,2018,7,0.2344927839350384
Jamtara,2018,7,0.23179416407627693
Latehar,2018,7,0.20426161282173363
Palamu,2018,7,0.1532841117410476
Pashchim Singhbhum,2018,7,0.2350110642936642
Seraikela_Kharsawan,2018,7,0.22316733773078792
Simdega,2018,7,0.2436654074353289
Deoghar,2018,7,0.206413200445782
Godda,2018,7,0.19939023575385847
Lohardaga,2018,7,0.2276495078921889
Ranchi,2018,7,0.22740139862987488
Dhanbad,2018,7,0.19768521079062443
Purba Singhbhum,2018,8,0.2506948526811932
Bokaro,2018,8,0.2531092454074207
Chatra,2018,8,0.2486539258720252
Garhwa,2018,8,0.2503681362785376
Giridih,2018,8,0.2509677457286496
Hazaribag,2018,8,0.2518058606435103
Koderma,2018,8,0.2482812824064089
Pakur,2018,8,0.24927098549562643
Sahibganj,2018,8,0.24808642428880964
Dumka,2018,8,0.2500203509809705
Gumla,2018,8,0.2518101739213438
Jamtara,2018,8,0.2519084145191673
Latehar,2018,8,0.25014031053329594
Palamu,2018,8,0.2495069244124083
Pashchim Singhbhum,2018,8,0.25130726002067544
Seraikela_Kharsawan,2018,8,0.2504120549594807
Simdega,2018,8,0.252696036751826
Deoghar,2018,8,0.2500256256241584
Godda,2018,8,0.24701803672560352
Lohardaga,2018,8,0.25156017702732364
Ranchi,2018,8,0.25236167478306604
Dhanbad,2018,8,0.2528089861989144
Purba Singhbhum,2018,9,0.241382591073375
Bokaro,2018,9,0.23957627614497906
Chatra,2018,9,0.21997201030013638
Garhwa,2018,9,0.210570683865708
Giridih,2018,9,0.22795256149325682
Hazaribag,2018,9,0.23389583707097944
Koderma,2018,9,0.224832148593092
Pakur,2018,9,0.23650213084404748
Sahibganj,2018,9,0.2315982351078743
Dumka,2018,9,0.23644041305789987
Gumla,2018,9,0.2365736567797023
Jamtara,2018,9,0.23719476363238162
Latehar,2018,9,0.22340118701395167
Palamu,2018,9,0.2152450164119709
Pashchim Singhbhum,2018,9,0.2398538636599934
Seraikela_Kharsawan,2018,9,0.23827992545867052
Simdega,2018,9,0.23316414032338018
Deoghar,2018,9,0.23235415913525612
Godda,2018,9,0.2315693607279105
Lohardaga,2018,9,0.2323622230274255
Ranchi,2018,9,0.23756997252131978
Dhanbad,2018,9,0.2365772701266044
Purba Singhbhum,2018,10,0.16457601688187307
Bokaro,2018,10,0.14737528217237586
Chatra,2018,10,0.08973848572552351
Garhwa,2018,10,0.08694806579576478
Giridih,2018,10,0.10218818477714285
Hazaribag,2018,10,0.11995603415989413
Koderma,2018,10,0.09724711199922983
Pakur,2018,10,0.17810727532350007
Sahibganj,2018,10,0.1732067054861636
Dumka,2018,10,0.15408823865692078
Gumla,2018,10,0.11690488616099046
Jamtara,2018,10,0.1464723928427442
Latehar,2018,10,0.0946942948610876
Palamu,2018,10,0.08916732686056443
Pashchim Singhbhum,2018,10,0.1582784755379318
Seraikela_Kharsawan,2018,10,0.16141187191592374
Simdega,2018,10,0.10758154715319668
Deoghar,2018,10,0.1177450607815334
Godda,2018,10,0.15579534426399771
Lohardaga,2018,10,0.10294989478645146
Ranchi,2018,10,0.14037114407203297
Dhanbad,2018,10,0.1410981070852296
Purba Singhbhum,2018,11,0.07795477392119773
Bokaro,2018,11,0.0635471671459619
Chatra,2018,11,0.03426362845590109
Garhwa,2018,11,0.0358043914657907
Giridih,2018,11,0.04097631123276147
Hazaribag,2018,11,0.04858374137804797
Koderma,2018,11,0.03885665943257375
Pakur,2018,11,0.10102124880475057
Sahibganj,2018,11,0.10423346743136501
Dumka,2018,11,0.07261586490610557
Gumla,2018,11,0.04811531442484349
Jamtara,2018,11,0.05736070888766271
Latehar,2018,11,0.037514924110232405
Palamu,2018,11,0.03509924975511425
Pashchim Singhbhum,2018,11,0.07302855380373009
Seraikela_Kharsawan,2018,11,0.07159196845866343
Simdega,2018,11,0.03966706449157968
Deoghar,2018,11,0.048053395938121704
Godda,2018,11,0.07709322203845702
Lohardaga,2018,11,0.04273957901251945
Ranchi,2018,11,0.0627189875961054
Dhanbad,2018,11,0.0604375804153092
Purba Singhbhum,2018,12,0.0829121060438355
Bokaro,2018,12,0.07489801115294546
Chatra,2018,12,0.05591225402692566
Garhwa,2018,12,0.04629026179349166
Giridih,2018,12,0.05631105684959011
Hazaribag,2018,12,0.06419227460276346
Koderma,2018,12,0.05842549095133234
Pakur,2018,12,0.08037402996463444
Sahibganj,2018,12,0.08313104921834841
Dumka,2018,12,0.06850258688253996
Gumla,2018,12,0.08292844825586641
Jamtara,2018,12,0.06974789291231986
Latehar,2018,12,0.06830480244160102
Palamu,2018,12,0.0464447539665608
Pashchim Singhbhum,2018,12,0.09311101742677469
Seraikela_Kharsawan,2018,12,0.08731661528782013
Simdega,2018,12,0.0862408802451024
Deoghar,2018,12,0.057419672871081344
Godda,2018,12,0.06897376855390178
Lohardaga,2018,12,0.07995502889327456
Ranchi,2018,12,0.08682335569830166
Dhanbad,2018,12,0.0692243817819485
Purba Singhbhum,2019,1,0.05593724324349404
Bokaro,2019,1,0.046333692618982826
Chatra,2019,1,0.038352630945470534
Garhwa,2019,1,0.040864803495712046
Giridih,2019,1,0.03813692948431426
Hazaribag,2019,1,0.044370617201451565
Koderma,2019,1,0.035148752797254344
Pakur,2019,1,0.0495132303727912
Sahibganj,2019,1,0.05512867161968697
Dumka,2019,1,0.04412937333089783
Gumla,2019,1,0.06055439707841417
Jamtara,2019,1,0.04834875596355555
Latehar,2019,1,0.049339811555649905
Palamu,2019,1,0.03425679380573003
Pashchim Singhbhum,2019,1,0.07327613137287801
Seraikela_Kharsawan,2019,1,0.06533677454472687
Simdega,2019,1,0.06622075466178498
Deoghar,2019,1,0.03636359611973036
Godda,2019,1,0.041095504549852266
Lohardaga,2019,1,0.05890031971201374
Ranchi,2019,1,0.06742695395542173
Dhanbad,2019,1,0.043740827873793624
Purba Singhbhum,2019,2,0.04867927096735191
Bokaro,2019,2,0.05619186862373257
Chatra,2019,2,0.06511295442080764
Garhwa,2019,2,0.06606042379420211
Giridih,2019,2,0.05963247207168363
Hazaribag,2019,2,0.06699629719005915
Koderma,2019,2,0.07022499466791123
Pakur,2019,2,0.06576439389979027
Sahibganj,2019,2,0.07833299476793801
Dumka,2019,2,0.05754344213823284
Gumla,2019,2,0.049857765806418375
Jamtara,2019,2,0.0582367868287922
Latehar,2019,2,0.06004672748967695
Palamu,2019,2,0.05561737973623069
Pashchim Singhbhum,2019,2,0.05718257071716443
Seraikela_Kharsawan,2019,2,0.05119153719467749
Simdega,2019,2,0.046537565701946504
Deoghar,2019,2,0.05044523386181409
Godda,2019,2,0.06554967764786791
Lohardaga,2019,2,0.05981443034176623
Ranchi,2019,2,0.05659284281811115
Dhanbad,2019,2,0.06289921472527861
Purba Singhbhum,2019,3,0.06321639411460751
Bokaro,2019,3,0.05287452388393005
Chatra,2019,3,0.04511116135411696
Garhwa,2019,3,0.04555378130366807
Giridih,2019,3,0.03931824475182986
Hazaribag,2019,3,0.050852613265463587
Koderma,2019,3,0.04760062135346113
Pakur,2019,3,0.06308395130290376
Sahibganj,2019,3,0.05619475472945381
Dumka,2019,3,0.05410892555599434
Gumla,2019,3,0.03764735897015203
Jamtara,2019,3,0.044067630526391684
Latehar,2019,3,0.046880093734523245
Palamu,2019,3,0.037124054924701694
Pashchim Singhbhum,2019,3,0.06130649675430058
Seraikela_Kharsawan,2019,3,0.048607030185558016
Simdega,2019,3,0.03760399931177679
Deoghar,2019,3,0.0365772077314212
Godda,2019,3,0.04839534788104599
Lohardaga,2019,3,0.04752835055800717
Ranchi,2019,3,0.05343030997277916
Dhanbad,2019,3,0.0515348052986689
Purba Singhbhum,2019,4,0.07222331454481953
Bokaro,2019,4,0.04464196674447624
Chatra,2019,4,0.029443599016834868
Garhwa,2019,4,0.026856900905027653
Giridih,2019,4,0.04514401432303448
Hazaribag,2019,4,0.03879726391908594
Koderma,2019,4,0.03604312934150202
Pakur,2019,4,0.09854322252779422
Sahibganj,2019,4,0.0644046212406724
Dumka,2019,4,0.07805263312566062
Gumla,2019,4,0.03692025230828336
Jamtara,2019,4,0.07339458824098229
Latehar,2019,4,0.029942017901681942
Palamu,2019,4,0.024738214258824463
Pashchim Singhbhum,2019,4,0.07047991267391328
Seraikela_Kharsawan,2019,4,0.05395627827775813
Simdega,2019,4,0.04485991075627868
Deoghar,2019,4,0.05651328545318175
Godda,2019,4,0.0559565282907367
Lohardaga,2019,4,0.03331502792709753
Ranchi,2019,4,0.050740426378821424
Dhanbad,2019,4,0.05896968846824589
Purba Singhbhum,2019,5,0.08360448830295585
Bokaro,2019,5,0.050864647775962855
Chatra,2019,5,0.025207327245243306
Garhwa,2019,5,0.022828142002910258
Giridih,2019,5,0.03914957800934992
Hazaribag,2019,5,0.034983779998669494
Koderma,2019,5,0.026211305799157626
Pakur,2019,5,0.12302410422717315
Sahibganj,2019,5,0.13558726155369888
Dumka,2019,5,0.08632071006188802
Gumla,2019,5,0.02750781139758924
Jamtara,2019,5,0.07427144934243475
Latehar,2019,5,0.02381780906358929
Palamu,2019,5,0.02223892078148209
Pashchim Singhbhum,2019,5,0.07017885370401507
Seraikela_Kharsawan,2019,5,0.05464231387697515
Simdega,2019,5,0.03013043636669272
Deoghar,2019,5,0.05889922450838628
Godda,2019,5,0.09369392881648007
Lohardaga,2019,5,0.02527632517335518
Ranchi,2019,5,0.04712051853184133
Dhanbad,2019,5,0.05979100689807901
Purba Singhbhum,2019,6,0.05541629555418292
Bokaro,2019,6,0.05005929210218144
Chatra,2019,6,0.04230286254352591
Garhwa,2019,6,0.04560578147455417
Giridih,2019,6,0.04537043445590147
Hazaribag,2019,6,0.04991377530409873
Koderma,2019,6,0.03806193543033436
Pakur,2019,6,0.11078694997829659
Sahibganj,2019,6,0.14433676179209098
Dumka,2019,6,0.08122378837901208
Gumla,2019,6,0.0545214993612651
Jamtara,2019,6,0.07283179225255226
Latehar,2019,6,0.04371006225495357
Palamu,2019,6,0.0361286517256802
Pashchim Singhbhum,2019,6,0.0732761163884701
Seraikela_Kharsawan,2019,6,0.049263873336011746
Simdega,2019,6,0.0826653076803424
Deoghar,2019,6,0.05824620594493979
Godda,2019,6,0.08476071591287627
Lohardaga,2019,6,0.044663021391658696
Ranchi,2019,6,0.05551355706178071
Dhanbad,2019,6,0.05287195489142585
Purba Singhbhum,2019,7,0.19655759959476665
Bokaro,2019,7,0.2270848286372093
Chatra,2019,7,0.19408090227773453
Garhwa,2019,7,0.21893022008052887
Giridih,2019,7,0.2138885075297897
Hazaribag,2019,7,0.2154586698999394
Koderma,2019,7,0.19562954597102789
Pakur,2019,7,0.23554803169177313
Sahibganj,2019,7,0.241898929123874
Dumka,2019,7,0.2335493952951122
Gumla,2019,7,0.21374968771090333
Jamtara,2019,7,0.22678718306356582
Latehar,2019,7,0.2186197475139518
Palamu,2019,7,0.2093326006899493
Pashchim Singhbhum,2019,7,0.20887898579751216
Seraikela_Kharsawan,2019,7,0.18177630281765686
Simdega,2019,7,0.2420257422709276
Deoghar,2019,7,0.2223065626530777
Godda,2019,7,0.2297883237261208
Lohardaga,2019,7,0.2189703106036028
Ranchi,2019,7,0.21824951729131212
Dhanbad,2019,7,0.22086319617061204
Purba Singhbhum,2019,8,0.25001832462799806
Bokaro,2019,8,0.2509563469089274
Chatra,2019,8,0.24495538317360052
Garhwa,2019,8,0.249999899980743
Giridih,2019,8,0.24900996214439172
Hazaribag,2019,8,0.24884561888526327
Koderma,2019,8,0.2450908006536408
Pakur,2019,8,0.2452169333178135
Sahibganj,2019,8,0.24407429846647744
Dumka,2019,8,0.2477936115857841
Gumla,2019,8,0.2507464901663669
Jamtara,2019,8,0.24819175818104822
Latehar,2019,8,0.2474937055526634
Palamu,2019,8,0.24814418784635506
Pashchim Singhbhum,2019,8,0.24868356033315306
Seraikela_Kharsawan,2019,8,0.24954247171976282
Simdega,2019,8,0.2530387836417472
Deoghar,2019,8,0.2479600792576956
Godda,2019,8,0.24300340815152324
Lohardaga,2019,8,0.2494064367285186
Ranchi,2019,8,0.24974751284366764
Dhanbad,2019,8,0.25025701352820073
Purba Singhbhum,2019,9,0.2482010889193039
Bokaro,2019,9,0.2493465987504035
Chatra,2019,9,0.2470872710423616
Garhwa,2019,9,0.25062531634083046
Giridih,2019,9,0.24693823202062817
Hazaribag,2019,9,0.24852998183313135
Koderma,2019,9,0.2483432402862829
Pakur,2019,9,0.2496587943806763
Sahibganj,2019,9,0.25031998236026454
Dumka,2019,9,0.2496174587987608
Gumla,2019,9,0.2482952891719496
Jamtara,2019,9,0.2480147501097994
Latehar,2019,9,0.2464495397514296
Palamu,2019,9,0.2494751050554866
Pashchim Singhbhum,2019,9,0.2492223231543185
Seraikela_Kharsawan,2019,9,0.24902103638820594
Simdega,2019,9,0.25005100083693566
Deoghar,2019,9,0.24918911011679706
Godda,2019,9,0.2495616018397419
Lohardaga,2019,9,0.24339055145756489
Ranchi,2019,9,0.2480087649512674
Dhanbad,2019,9,0.2490872002465291
Purba Singhbhum,2019,10,0.23156679482348738
Bokaro,2019,10,0.22938581411920667
Chatra,2019,10,0.22416819225953685
Garhwa,2019,10,0.19856920573317682
Giridih,2019,10,0.22378290664978195
Hazaribag,2019,10,0.22724211788404433
Koderma,2019,10,0.22758365106942724
Pakur,2019,10,0.22745876060630688
Sahibganj,2019,10,0.22392660647793963
Dumka,2019,10,0.22563074949816564
Gumla,2019,10,0.23436601982719046
Jamtara,2019,10,0.2291893117944572
Latehar,2019,10,0.22564465272624662
Palamu,2019,10,0.20720787236067997
Pashchim Singhbhum,2019,10,0.23417185486837666
Seraikela_Kharsawan,2019,10,0.2329075799253216
Simdega,2019,10,0.23294363740848262
Deoghar,2019,10,0.2263538800772351
Godda,2019,10,0.2269291508598851
Lohardaga,2019,10,0.22916352833743311
Ranchi,2019,10,0.232291428515108
Dhanbad,2019,10,0.22505975905370332
Purba Singhbhum,2019,11,0.15927159897545778
Bokaro,2019,11,0.16420315150076667
Chatra,2019,11,0.12833743877089326
Garhwa,2019,11,0.09179012510414139
Giridih,2019,11,0.13768972510881292
Hazaribag,2019,11,0.14835510330569956
Koderma,2019,11,0.1385719509829467
Pakur,2019,11,0.17337856881467764
Sahibganj,2019,11,0.17552702663100772
Dumka,2019,11,0.163228349581137
Gumla,2019,11,0.14442404641534656
Jamtara,2019,11,0.15414677464627866
Latehar,2019,11,0.13199301048140535
Palamu,2019,11,0.10204058594920021
Pashchim Singhbhum,2019,11,0.16612833070831112
Seraikela_Kharsawan,2019,11,0.16589882079081314
Simdega,2019,11,0.14248949943980807
Deoghar,2019,11,0.15257888869660258
Godda,2019,11,0.1655983806104574
Lohardaga,2019,11,0.13929933103305875
Ranchi,2019,11,0.15373123028983082
Dhanbad,2019,11,0.1627933922686886
Purba Singhbhum,2019,12,0.08761042470100586
Bokaro,2019,12,0.09592592659082287
Chatra,2019,12,0.07146453099215566
Garhwa,2019,12,0.07047728439553286
Giridih,2019,12,0.08545402115625018
Hazaribag,2019,12,0.09098074639996952
Koderma,2019,12,0.09146943576384776
Pakur,2019,12,0.10846218676780806
Sahibganj,2019,12,0.11752125300171684
Dumka,2019,12,0.09696204961906318
Gumla,2019,12,0.09190226709604994
Jamtara,2019,12,0.09208366629167171
Latehar,2019,12,0.07397583327771116
Palamu,2019,12,0.06636541257984799
Pashchim Singhbhum,2019,12,0.09510157508033805
Seraikela_Kharsawan,2019,12,0.09994171772251857
Simdega,2019,12,0.07545904130109266
Deoghar,2019,12,0.08656166770621067
Godda,2019,12,0.09940520313222563
Lohardaga,2019,12,0.08244425630569462
Ranchi,2019,12,0.09385272125323
Dhanbad,2019,12,0.0977171081911426
Purba Singhbhum,2020,1,0.07838015582829075
Bokaro,2020,1,0.08277732897626121
Chatra,2020,1,0.1063414011373735
Garhwa,2020,1,0.10293930692292597
Giridih,2020,1,0.09568351570246753
Hazaribag,2020,1,0.10146587049368122
Koderma,2020,1,0.11578392566600668
Pakur,2020,1,0.09210341406045859
Sahibganj,2020,1,0.09850428475128847
Dumka,2020,1,0.08830917392551565
Gumla,2020,1,0.10972923635941952
Jamtara,2020,1,0.09286648539841716
Latehar,2020,1,0.09911900133709718
Palamu,2020,1,0.08996556953133475
Pashchim Singhbhum,2020,1,0.08320972372937563
Seraikela_Kharsawan,2020,1,0.0869715393151373
Simdega,2020,1,0.07975290869051799
Deoghar,2020,1,0.08553978799242618
Godda,2020,1,0.0828625864885445
Lohardaga,2020,1,0.1073554679377798
Ranchi,2020,1,0.09805371008002459
Dhanbad,2020,1,0.08013409219255667
Purba Singhbhum,2020,2,0.049748561291492806
Bokaro,2020,2,0.053688056714166967
Chatra,2020,2,0.06518167558550089
Garhwa,2020,2,0.06126523026154326
Giridih,2020,2,0.056470664544860084
Hazaribag,2020,2,0.06367082488343791
Koderma,2020,2,0.07569757081801322
Pakur,2020,2,0.07001403528548755
Sahibganj,2020,2,0.07300575978825871
Dumka,2020,2,0.06239546325429112
Gumla,2020,2,0.07734172233086137
Jamtara,2020,2,0.06458659944730082
Latehar,2020,2,0.059075680305582114
Palamu,2020,2,0.053511126113336666
Pashchim Singhbhum,2020,2,0.06021044296164181
Seraikela_Kharsawan,2020,2,0.0553911671527747
Simdega,2020,2,0.0627368299434723
Deoghar,2020,2,0.05631795651371269
Godda,2020,2,0.0639641864483173
Lohardaga,2020,2,0.07333552686221292
Ranchi,2020,2,0.06562306480196722
Dhanbad,2020,2,0.050975375749249964
Purba Singhbhum,2020,3,0.046825247873789305
Bokaro,2020,3,0.08900287268998562
Chatra,2020,3,0.1216613267682497
Garhwa,2020,3,0.12546365948199592
Giridih,2020,3,0.11202460950637637
Hazaribag,2020,3,0.11735845619488168
Koderma,2020,3,0.11957487852056436
Pakur,2020,3,0.061865437907653656
Sahibganj,2020,3,0.06953110436028602
Dumka,2020,3,0.07504914600412324
Gumla,2020,3,0.122457979528776
Jamtara,2020,3,0.09550216133962545
Latehar,2020,3,0.1254502073825056
Palamu,2020,3,0.11661581994858208
Pashchim Singhbhum,2020,3,0.07097760537839945
Seraikela_Kharsawan,2020,3,0.05653125785184945
Simdega,2020,3,0.09158006597923675
Deoghar,2020,3,0.08143860584869764
Godda,2020,3,0.07098143448631561
Lohardaga,2020,3,0.14165463425440084
Ranchi,2020,3,0.09455917518521315
Dhanbad,2020,3,0.10456983394642418
Purba Singhbhum,2020,4,0.07075711800601943
Bokaro,2020,4,0.05645168636955742
Chatra,2020,4,0.042383965673851304
Garhwa,2020,4,0.04574375204762189
Giridih,2020,4,0.06501418088240053
Hazaribag,2020,4,0.06047190727792619
Koderma,2020,4,0.0486520170805395
Pakur,2020,4,0.07768771131250066
Sahibganj,2020,4,0.06942405337715701
Dumka,2020,4,0.06601627660610944
Gumla,2020,4,0.09182165447717748
Jamtara,2020,4,0.06757055600358712
Latehar,2020,4,0.05530576593164912
Palamu,2020,4,0.03863594631142565
Pashchim Singhbhum,2020,4,0.09940100830241573
Seraikela_Kharsawan,2020,4,0.06025639886815926
Simdega,2020,4,0.1076327815137943
Deoghar,2020,4,0.06340948739875775
Godda,2020,4,0.07651384737080749
Lohardaga,2020,4,0.06772226350501395
Ranchi,2020,4,0.07463558033188335
Dhanbad,2020,4,0.07169865076534544
Purba Singhbhum,2020,5,0.08631113782725267
Bokaro,2020,5,0.07395646505158245
Chatra,2020,5,0.03128060411020399
Garhwa,2020,5,0.0361619537719446
Giridih,2020,5,0.07672375735182518
Hazaribag,2020,5,0.05767777289355637
Koderma,2020,5,0.07064843087134622
Pakur,2020,5,0.10786281958091137
Sahibganj,2020,5,0.09234796603034091
Dumka,2020,5,0.08162195916190713
Gumla,2020,5,0.07722858482394274
Jamtara,2020,5,0.07847036779609252
Latehar,2020,5,0.038739694005632014
Palamu,2020,5,0.02716295400943682
Pashchim Singhbhum,2020,5,0.13612108664115907
Seraikela_Kharsawan,2020,5,0.06326690758147284
Simdega,2020,5,0.10495816750972285
Deoghar,2020,5,0.07228044394714679
Godda,2020,5,0.0960341217099462
Lohardaga,2020,5,0.05337376991413428
Ranchi,2020,5,0.07852566330258777
Dhanbad,2020,5,0.08510129099068756
Purba Singhbhum,2020,6,0.1893468347266776
Bokaro,2020,6,0.1781037163270216
Chatra,2020,6,0.1342128668122274
Garhwa,2020,6,0.15525471052035292
Giridih,2020,6,0.1879076012735132
Hazaribag,2020,6,0.16278824170707262
Koderma,2020,6,0.167943386956969
Pakur,2020,6,0.21378562753647126
Sahibganj,2020,6,0.20980459523055
Dumka,2020,6,0.19949108064484425
Gumla,2020,6,0.1812688377323709
Jamtara,2020,6,0.18978476745734985
Latehar,2020,6,0.14246556321653192
Palamu,2020,6,0.14665199497885592
Pashchim Singhbhum,2020,6,0.18625859355603044
Seraikela_Kharsawan,2020,6,0.1693214750827435
Simdega,2020,6,0.18658656479436264
Deoghar,2020,6,0.19398704752056342
Godda,2020,6,0.18985638602351224
Lohardaga,2020,6,0.1612479356031099
Ranchi,2020,6,0.1757699322653564
Dhanbad,2020,6,0.1827306306104689
Purba Singhbhum,2020,7,0.2473925063706176
Bokaro,2020,7,0.2501398249096236
Chatra,2020,7,0.2478632219082976
Garhwa,2020,7,0.2510159209757273
Giridih,2020,7,0.2502128364577658
Hazaribag,2020,7,0.24926651445570683
Koderma,2020,7,0.24846400462050788
Pakur,2020,7,0.24923792839983616
Sahibganj,2020,7,0.25051959118918377
Dumka,2020,7,0.2496220236987954
Gumla,2020,7,0.2498862126660637
Jamtara,2020,7,0.2500608988971613
Latehar,2020,7,0.24914106691657825
Palamu,2020,7,0.2509788654742836
Pashchim Singhbhum,2020,7,0.24392701146132642
Seraikela_Kharsawan,2020,7,0.24581446922879402
Simdega,2020,7,0.24856647745816599
Deoghar,2020,7,0.2498668796892272
Godda,2020,7,0.2489190902583428
Lohardaga,2020,7,0.2486963435633902
Ranchi,2020,7,0.24762457880764166
Dhanbad,2020,7,0.250266104610889
Purba Singhbhum,2020,8,0.2456458282509239
Bokaro,2020,8,0.24718228301106848
Chatra,2020,8,0.242119118680916
Garhwa,2020,8,0.2448589992347748
Giridih,2020,8,0.2463698570654613
Hazaribag,2020,8,0.24584339914903652
Koderma,2020,8,0.24532139511170117
Pakur,2020,8,0.2488778312744331
Sahibganj,2020,8,0.24901501917739172
Dumka,2020,8,0.2484492432263492
Gumla,2020,8,0.2490547077802232
Jamtara,2020,8,0.2476615798195689
Latehar,2020,8,0.24446539609339
Palamu,2020,8,0.24279960820510252
Pashchim Singhbhum,2020,8,0.24556149181136105
Seraikela_Kharsawan,2020,8,0.2455818482693909
Simdega,2020,8,0.2503121072999033
Deoghar,2020,8,0.24676446177008823
Godda,2020,8,0.24537250271153813
